# airline	from	to	codeshare	stops	equipment
# Date: 2010-08-20
4C	BAQ	VUP		0	DH2
4C	BGA	BOG		0	73W
4C	BGA	CTG		0	73W
4C	BGA	CUC		0	DH2
4C	BGA	EOH		0	DH2
4C	BGA	EYP		0	DH2
4C	BOG	ADZ		0	73W
4C	BOG	AXM		0	DH2
4C	BOG	BAQ		0	737 73W
4C	BOG	BGA		0	73W 737
4C	BOG	CLO		0	73W
4C	BOG	CTG		0	737
4C	BOG	CUC		0	73W
4C	BOG	EYP		0	DH2
4C	BOG	FLA		0	DH2
4C	BOG	FLL		0	73W
4C	BOG	IBE		0	DH2
4C	BOG	JFK		0	73W
4C	BOG	LET		0	73W
4C	BOG	MDE		0	73W
4C	BOG	MTR		0	73W 737
4C	BOG	MZL		0	DH2
4C	BOG	NVA		0	DH2
4C	BOG	PEI		0	DH2 73W
4C	BOG	PPN		0	DH2
4C	BOG	SMR		0	73W 737
4C	BOG	UIB		0	DH2
4C	BOG	VUP		0	73W
4C	BOG	VVC		0	DH2
4C	CLO	ADZ		0	73W
4C	CLO	BOG		0	73W
4C	CLO	FLL		0	73W
4C	CLO	MDE		0	DH2
4C	CTG	BAQ		0	DH2
4C	CTG	BGA		0	73W
4C	CTG	BOG		0	737
4C	CTG	FLL		0	73W
4C	CTG	PEI		0	73W
4C	CTG	PTY		0	DH2
4C	CUC	BGA		0	DH2
4C	CUC	BOG		0	73W
4C	CUR	BAQ		0	DH2
4C	EOH	APO		0	DH2
4C	EOH	BGA		0	DH2
4C	EOH	IBE		0	DH2
4C	EOH	MTR		0	DH2
4C	EOH	PEI		0	DH2
4C	EOH	UIB		0	DH2
4C	EYP	BGA		0	DH2
4C	EYP	BOG		0	DH2
4C	FLA	BOG		0	DH2
4C	FLA	NVA		0	DH2
4C	FLL	BAQ		0	73W
4C	FLL	BOG		0	73W
4C	FLL	CLO		0	73W
4C	FLL	CTG		0	73W
4C	IBE	BOG		0	DH2
4C	IBE	EOH		0	DH2
4C	JFK	BOG		0	73W
4C	LET	BOG		0	73W
4C	MDE	ADZ		0	73W
4C	MDE	BAQ		0	73W
4C	MDE	BOG		0	73W
4C	MDE	CLO		0	DH2
4C	MTR	BAQ		0	DH2
4C	MTR	BOG		0	73W 737
4C	MTR	EOH		0	DH2
4C	MZL	BOG		0	DH2
4C	NVA	BOG		0	DH2
4C	NVA	FLA		0	DH2
4C	NVA	PUU		0	DH2
4C	PEI	BOG		0	DH2 73W
4C	PEI	CTG		0	73W
4C	PEI	EOH		0	DH2
4C	PEI	PTY		0	DH2
4C	PPN	BOG		0	DH2
4C	PTY	CTG		0	DH2
4C	PTY	PEI		0	DH2
4C	PUU	NVA		0	DH2
4C	SMR	BOG		0	737 73W
4C	UIB	BOG		0	DH2
4C	UIB	EOH		0	DH2
4C	VUP	BAQ		0	DH2
4C	VUP	BOG		0	73W
4C	VVC	BOG		0	DH2
4D	CAI	TLV		0	735
4D	TLV	CAI		0	735
4E	MCG	TCT		0	PAG
4E	TCT	TLJ		0	PAG
4E	TLJ	MCG		0	PAG
4G	AER	VKO		0	YK4
4G	EGO	NUX		0	TU5
4G	EGO	VKO		0	TU5
4G	EYK	VKO		0	YK4
4G	KUF	NUX		0	YK4
4G	KUF	VKO		0	YK4
4G	LED	VKO		0	YK4
4G	NCU	VKO		0	YK4
4G	NUX	EGO		0	TU5
4G	NUX	KUF		0	YK4
4G	NUX	VKO		0	YK4
4G	NYM	OVS		0	YK4
4G	NYM	VKO		0	YK4
4G	OVS	NYM		0	YK4
4G	OVS	VKO		0	YK4
4G	TJM	KUF		0	YK4
4G	UCT	VKO		0	YK4
4G	ULY	VKO		0	YK4
4G	VKO	AER		0	YK4
4G	VKO	EYK		0	YK4
4G	VKO	KUF		0	YK4
4G	VKO	LED		0	YK4
4G	VKO	NCU		0	YK4
4G	VKO	NUX		0	YK4 TU5
4G	VKO	NYM		0	YK4
4G	VKO	UCT		0	YK4
4G	VKO	ULY		0	YK4
4H	CCU	DAC		0	DH8
4H	CGP	DAC		0	DH8
4H	CGP	DXB		0	DH8
4H	CXB	DAC		0	DH8
4H	DAC	CCU		0	DH8
4H	DAC	CGP		0	DH8
4H	DAC	CXB		0	DH8
4H	DAC	JSR		0	DH8
4H	DAC	KTM		0	DH8
4H	DAC	KUL		0	DH8
4H	JSR	DAC		0	DH8
4H	KTM	DAC		0	DH8
4H	KUL	DAC		0	DH8
4J	ALA	DYU		0	737
4J	DXB	DYU		0	737
4J	DYU	ALA		0	737
4J	DYU	DXB		0	737
4J	DYU	FRA		0	737
4J	DYU	FRU		0	737
4J	DYU	IST		0	737
4J	DYU	KJA		0	737
4J	DYU	LBD		0	737
4J	DYU	LED		0	737
4J	DYU	REN		0	737
4J	FRA	DYU		0	737
4J	FRU	DYU		0	737
4J	IST	DYU		0	737
4J	KJA	DYU		0	737
4J	KJA	LBD		0	737
4J	LBD	DYU		0	737
4J	LBD	KJA		0	737
4J	LBD	LED		0	737
4J	LBD	SVX		0	737
4J	LED	DYU		0	737
4J	LED	LBD		0	737
4J	REN	DYU		0	737
4J	SVX	LBD		0	737
4K	YGZ	YRB		0	DHT
4K	YRB	YGZ		0	DHT
4L	BUS	HRK		0	SF3
4L	DOK	TBS		0	SF3
4L	GYD	TBS		0	SF3
4L	HRK	BUS		0	SF3
4L	HRK	KUT		0	SF3
4L	HRK	TBS		0	SF3
4L	IST	TBS		0	100
4L	KUT	HRK		0	SF3
4L	SCO	TBS		0	SF3
4L	SIP	TBS		0	SF3
4L	TBS	DOK		0	SF3
4L	TBS	GYD		0	SF3
4L	TBS	HRK		0	SF3
4L	TBS	IST		0	100
4L	TBS	SCO		0	SF3
4L	TBS	SIP		0	SF3
4L	TBS	TZX		0	SF3
4L	TZX	TBS		0	SF3
4M	DFW	EZE	*	0	777
4M	EZE	DFW	*	0	777
4M	EZE	JFK	*	0	777
4M	EZE	MIA		0	763
4M	JFK	EZE	*	0	777
4M	MIA	EZE		0	763
4M	MIA	MSP	*	0	738
4M	MIA	PUJ		0	763
4M	PUJ	EZE		0	763
4N	FAI	YDA		0	HS7
4N	YDA	YEV		0	HS7
4N	YDA	YOC		0	HS7
4N	YDA	YXY		0	HS7
4N	YEG	YXY		0	737
4N	YEV	YDA		0	HS7
4N	YEV	YOC		0	HS7
4N	YOC	FAI		0	HS7
4N	YOC	YDA		0	HS7
4N	YOC	YEV		0	HS7
4N	YVR	YXY		0	737
4N	YXY	YDA		0	HS7
4N	YXY	YVR		0	737
4N	YXY	YYC		0	737
4N	YYC	YEG		0	737
4O	ACA	MEX		0	320
4O	ACA	TLC		0	320
4O	CEN	MEX		0	320
4O	CJS	MEX		0	320
4O	CME	MEX		0	320
4O	CUL	MEX		0	320
4O	CUN	GDL		0	320
4O	CUN	MEX		0	320
4O	CUN	MTY		0	320
4O	CUN	TLC		0	320
4O	CUU	MEX		0	320
4O	CUU	TLC		0	320
4O	GDL	CUN		0	320
4O	GDL	MEX		0	320
4O	GDL	MTY		0	320
4O	GDL	SJD		0	320
4O	GDL	TIJ		0	320
4O	GDL	TLC		0	320
4O	HMO	MEX		0	320
4O	HUX	MEX		0	320
4O	LMM	MEX		0	320
4O	MEX	ACA		0	320
4O	MEX	CEN		0	320
4O	MEX	CJS		0	320
4O	MEX	CME		0	320
4O	MEX	CUL		0	320
4O	MEX	CUN		0	320
4O	MEX	CUU		0	320
4O	MEX	GDL		0	320
4O	MEX	HMO		0	320
4O	MEX	HUX		0	320
4O	MEX	LMM		0	320
4O	MEX	MID		0	320
4O	MEX	MTY		0	320
4O	MEX	PVR		0	320
4O	MEX	SJD		0	320
4O	MEX	TAM		0	320
4O	MEX	TAP		0	320
4O	MEX	TGZ		0	320
4O	MEX	TIJ		0	320
4O	MEX	ZIH		0	320
4O	MID	MEX		0	320
4O	MTY	CUN		0	320
4O	MTY	GDL		0	320
4O	MTY	MEX		0	320
4O	MTY	TLC		0	320
4O	PVR	MEX		0	320
4O	PVR	TLC		0	320
4O	SJD	GDL		0	320
4O	SJD	MEX		0	320
4O	SJD	TLC		0	320
4O	TAM	MEX		0	320
4O	TAP	MEX		0	320
4O	TGZ	MEX		0	320
4O	TIJ	GDL		0	320
4O	TIJ	MEX		0	320
4O	TLC	ACA		0	320
4O	TLC	CUN		0	320
4O	TLC	CUU		0	320
4O	TLC	GDL		0	320
4O	TLC	MTY		0	320
4O	TLC	PVR		0	320
4O	TLC	SJD		0	320
4O	TLC	ZIH		0	320
4O	ZIH	MEX		0	320
4O	ZIH	TLC		0	320
4P	ACE	BRS		0	733
4P	ACE	LGW		0	73H
4P	ACE	MAN		0	M83
4P	ARN	LGW		0	73H
4P	BHX	GOT		0	73H
4P	BIA	LGW		0	73H
4P	BRS	CFU		0	733
4P	BRS	HER		0	733
4P	BRS	TFS		0	733
4P	CFU	BRS		0	733
4P	CFU	EMA		0	733
4P	CFU	LGW		0	73H
4P	CFU	MAN		0	733
4P	CFU	NCL		0	73H
4P	CHQ	LGW		0	733
4P	CHQ	MAN		0	733
4P	DUS	HER		0	733
4P	EMA	CFU		0	733
4P	EMA	HER		0	733
4P	EMA	RHO		0	73H
4P	EMA	TFS		0	73H
4P	FUE	LGW		0	73H
4P	GOT	BHX		0	73H
4P	HER	BRS		0	733
4P	HER	DUS		0	733
4P	HER	EMA		0	733
4P	HER	LGW		0	73H
4P	HER	MAN		0	733
4P	HER	MUC		0	733
4P	HER	NCL		0	73H
4P	HER	SXF		0	733
4P	HER	ZRH		0	733
4P	HRG	LGW		0	73H
4P	KGS	LGW		0	73H
4P	KGS	ZRH		0	733
4P	LGW	ACE		0	73H
4P	LGW	ARN		0	73H
4P	LGW	BIA		0	73H
4P	LGW	CFU		0	73H
4P	LGW	CHQ		0	733
4P	LGW	FUE		0	73H
4P	LGW	HER		0	73H
4P	LGW	HRG		0	73H
4P	LGW	JSI		0	73H
4P	LGW	KGS		0	73H
4P	LGW	PFO		0	73H
4P	LGW	PVK		0	73H
4P	LGW	RHO		0	73H
4P	LGW	SMI		0	73H
4P	LGW	SSH		0	73H
4P	LGW	TFS		0	73H
4P	LGW	ZTH		0	733 73H
4P	MAN	ACE		0	M83
4P	MAN	CFU		0	733
4P	MAN	CHQ		0	733
4P	MAN	HER		0	733
4P	MAN	JSI		0	733
4P	MAN	PFO		0	733
4P	MAN	RHO		0	733
4P	MUC	HER		0	733
4P	NCL	CFU		0	73H
4P	NCL	HER		0	73H
4P	NCL	RHO		0	73H
4P	PFO	LGW		0	73H
4P	PFO	MAN		0	733
4P	PVK	LGW		0	73H
4P	RHO	EMA		0	73H
4P	RHO	LGW		0	73H
4P	RHO	MAN		0	733
4P	RHO	NCL		0	73H
4P	SMI	LGW		0	73H
4P	SSH	LGW		0	73H
4P	TFS	BRS		0	733
4P	TFS	EMA		0	73H
4P	TFS	LGW		0	73H
4P	ZRH	HER		0	733
4P	ZRH	KGS		0	733
4P	ZTH	LGW		0	733 73H
4Q	DXB	KBL		0	320
4Q	FRA	KBL		0	343
4Q	KBL	DXB		0	320
4Q	KBL	FRA		0	343
4Q	KBL	KWI		0	733
4Q	KWI	KBL		0	733
4R	ACE	DUS		0	319
4R	ASR	MUC		0	319
4R	AYT	CGN		0	319
4R	AYT	FDH		0	319
4R	AYT	HAM		0	73G
4R	AYT	MUC		0	319
4R	AYT	STR		0	73G 319
4R	BSL	PMI		0	319
4R	CGN	FUE		0	319
4R	CGN	STR		0	319
4R	DRS	RHO		0	319
4R	DUS	ACE		0	319
4R	DUS	FUE		0	319
4R	DUS	HER		0	319
4R	DUS	KGS		0	319
4R	DUS	PMI		0	319
4R	DUS	RHO		0	319
4R	DUS	TFS		0	319
4R	ERF	PMI		0	319
4R	ESB	MUC		0	319
4R	ESB	STR		0	319
4R	FDH	AYT		0	319
4R	FKB	PMI		0	319
4R	FMO	PMI		0	319
4R	FRA	PMI		0	319
4R	FUE	CGN		0	319
4R	FUE	DUS		0	319
4R	HAM	AYT		0	73G
4R	HAM	IST		0	73G
4R	HER	DUS		0	319
4R	HER	LEJ		0	319
4R	IST	HAM		0	73G
4R	KGS	DUS		0	319
4R	LEJ	HER		0	319
4R	LEJ	SXF		0	319
4R	LUX	PMI		0	319
4R	MUC	ASR		0	319
4R	MUC	AYT		0	319
4R	MUC	ESB		0	319
4R	MUC	PMI		0	319
4R	MUC	SKG		0	319
4R	MUC	TLV		0	319
4R	NRN	PMI		0	319
4R	PMI	BSL		0	319
4R	PMI	DUS		0	319
4R	PMI	ERF		0	319
4R	PMI	FKB		0	319
4R	PMI	FMO		0	319
4R	PMI	FRA		0	319
4R	PMI	LEJ		0	319
4R	PMI	LUX		0	319
4R	PMI	MUC		0	319
4R	PMI	NRN		0	319
4R	PMI	SCN		0	319
4R	PMI	STR		0	319
4R	RHO	DRS		0	319
4R	RHO	DUS		0	319
4R	SCN	PMI		0	319
4R	SKG	MUC		0	319
4R	STR	AYT		0	319 73G
4R	STR	ESB		0	319
4R	STR	PMI		0	319
4R	SXF	PMI		0	319
4R	TFS	DUS		0	319
4R	TFS	LPA		0	319
4R	TLV	MUC		0	319
4T	AYT	BSL		0	320
4T	AYT	ZRH		0	320
4T	BJV	ZRH		0	319
4T	BSL	AYT		0	320
4T	BSL	DJE		0	320
4T	BSL	HRG		0	320
4T	BSL	NDR		0	320
4T	BSL	SSH		0	320
4T	DJE	BSL		0	320
4T	DJE	ZRH		0	320
4T	GVA	PRN		0	320
4T	HRG	BSL		0	320
4T	HRG	ZRH		0	320
4T	LXR	SSH		0	320
4T	MIR	ZRH		0	320
4T	NDR	BSL		0	320
4T	PRN	GVA		0	320
4T	PRN	ZRH		0	320
4T	RMF	ZRH		0	320
4T	SSH	BSL		0	320
4T	SSH	ZRH		0	320
4T	ZRH	AYT		0	320
4T	ZRH	BJV		0	319
4T	ZRH	DJE		0	320
4T	ZRH	HRG		0	320
4T	ZRH	LXR		0	320
4T	ZRH	MIR		0	320
4T	ZRH	PRN		0	320
4T	ZRH	RMF		0	320
4T	ZRH	SSH		0	320
4U	ADB	CGN		0	319
4U	ADB	STR		0	319 737
4U	ADB	SXF		0	319
4U	AGP	STR		0	319
4U	ARN	CGN		0	319
4U	ARN	SXF		0	319
4U	ATH	CGN		0	319
4U	ATH	STR		0	319
4U	AYT	CGN		0	319
4U	AYT	STR		0	319
4U	BBU	CGN		0	319
4U	BBU	STR		0	319
4U	BBU	SXF		0	319
4U	BCN	CGN		0	737 319
4U	BCN	HAJ		0	319
4U	BCN	STR		0	319 737
4U	BEG	CGN		0	319
4U	BEG	STR		0	319
4U	BIA	CGN		0	319
4U	BIA	HAJ		0	319
4U	BIA	STR		0	319 737
4U	BIA	SXF		0	319
4U	BLQ	CGN		0	319
4U	BUD	CGN		0	319
4U	BUD	HAJ		0	319
4U	BUD	STR		0	319
4U	CFU	CGN		0	319
4U	CFU	DRS		0	319
4U	CFU	HAM		0	319
4U	CFU	STR		0	319
4U	CGN	ADB		0	319
4U	CGN	ARN		0	319
4U	CGN	ATH		0	319
4U	CGN	AYT		0	319
4U	CGN	BBU		0	319
4U	CGN	BCN		0	737 319
4U	CGN	BEG		0	319
4U	CGN	BIA		0	319
4U	CGN	BLQ		0	319
4U	CGN	BUD		0	319
4U	CGN	CFU		0	319
4U	CGN	CLY		0	319
4U	CGN	CPH		0	319
4U	CGN	DBV		0	319
4U	CGN	DRS		0	319
4U	CGN	DUB		0	319
4U	CGN	EDI		0	319
4U	CGN	ESB		0	319
4U	CGN	FAO		0	319
4U	CGN	FCO		0	319
4U	CGN	FDH		0	319
4U	CGN	HER		0	319
4U	CGN	IBZ		0	319 737
4U	CGN	JMK		0	319
4U	CGN	JTR		0	319
4U	CGN	KBP		0	319
4U	CGN	KEF		0	319
4U	CGN	KGS		0	319
4U	CGN	KLU		0	319
4U	CGN	KRK		0	319
4U	CGN	KVA		0	319
4U	CGN	LED		0	319
4U	CGN	LEJ		0	319 737
4U	CGN	LIS		0	319
4U	CGN	MAD		0	319
4U	CGN	MAN		0	319
4U	CGN	MRS		0	319
4U	CGN	MUC		0	319
4U	CGN	MXP		0	319
4U	CGN	NCE		0	319
4U	CGN	NUE		0	319
4U	CGN	PMI		0	737 319
4U	CGN	PRG		0	319
4U	CGN	PRN		0	319
4U	CGN	PUY		0	319
4U	CGN	RHO		0	319 737
4U	CGN	RLG		0	319
4U	CGN	SAW		0	319
4U	CGN	SJJ		0	319
4U	CGN	SKG		0	319
4U	CGN	SOF		0	319
4U	CGN	SPU		0	319
4U	CGN	STN		0	319
4U	CGN	SUF		0	319
4U	CGN	SXF		0	319
4U	CGN	SZG		0	319
4U	CGN	TIA		0	319
4U	CGN	TLV		0	737 319
4U	CGN	TSF		0	319
4U	CGN	VIE		0	319
4U	CGN	VKO		0	319
4U	CGN	VRN		0	319
4U	CGN	WAW		0	319
4U	CGN	ZAD		0	319 737
4U	CGN	ZAG		0	319
4U	CGN	ZRH		0	319
4U	CLY	CGN		0	319
4U	CPH	CGN		0	319
4U	DBV	CGN		0	319
4U	DBV	HAJ		0	319
4U	DBV	HAM		0	319
4U	DBV	SXF		0	319
4U	DRS	CFU		0	319
4U	DRS	CGN		0	319
4U	DRS	STR		0	319 737
4U	DTM	MUC		0	319
4U	DTM	PMI		0	319
4U	DTM	SAW		0	319
4U	DTM	SPU		0	319
4U	DUB	CGN		0	319
4U	EDI	CGN		0	319
4U	ESB	CGN		0	319
4U	ESB	STR		0	319
4U	FAO	CGN		0	319
4U	FAO	STR		0	737
4U	FCO	CGN		0	319
4U	FCO	HAJ		0	319
4U	FCO	STR		0	319 737
4U	FDH	CGN		0	319
4U	HAJ	BCN		0	319
4U	HAJ	BIA		0	319
4U	HAJ	BUD		0	319
4U	HAJ	DBV		0	319
4U	HAJ	FCO		0	319
4U	HAJ	HER		0	319
4U	HAJ	MXP		0	319
4U	HAJ	NCE		0	319
4U	HAJ	PMI		0	319
4U	HAJ	SPU		0	319
4U	HAJ	STN		0	319
4U	HAJ	STR		0	319
4U	HAJ	VIE		0	319
4U	HAJ	VKO		0	319
4U	HAJ	ZAD		0	319
4U	HAJ	ZAG		0	319
4U	HAM	CFU		0	319
4U	HAM	DBV		0	319
4U	HAM	PMI		0	319
4U	HAM	SPU		0	319
4U	HAM	STR		0	319
4U	HAM	TLS		0	319
4U	HER	CGN		0	319
4U	HER	HAJ		0	319
4U	HER	STR		0	319
4U	HER	SXF		0	319
4U	IBZ	CGN		0	319 737
4U	IBZ	STR		0	319
4U	JMK	CGN		0	319
4U	JTR	CGN		0	319
4U	KBP	CGN		0	319
4U	KEF	CGN		0	319
4U	KEF	STR		0	319
4U	KGS	CGN		0	319
4U	KLU	CGN		0	319
4U	KRK	CGN		0	319
4U	KRK	STR		0	319
4U	KVA	CGN		0	319
4U	KVA	STR		0	319
4U	LED	CGN		0	319
4U	LEJ	CGN		0	319 737
4U	LEJ	STR		0	319
4U	LIS	CGN		0	319
4U	LIS	STR		0	737 319
4U	MAD	CGN		0	319
4U	MAD	STR		0	319 737
4U	MAH	CGN		0	319
4U	MAN	CGN		0	319
4U	MRS	CGN		0	319
4U	MUC	CGN		0	319
4U	MUC	DTM		0	319
4U	MUC	SXF		0	319
4U	MXP	CGN		0	319
4U	MXP	HAJ		0	319
4U	NCE	CGN		0	319
4U	NCE	HAJ		0	319
4U	NUE	AYT		0	319
4U	PMI	CGN		0	737 319
4U	PMI	DTM		0	319
4U	PMI	HAJ		0	319
4U	PMI	HAM		0	319
4U	PMI	STR		0	319 737
4U	PMI	STR	*	0	737
4U	PRG	CGN		0	319
4U	PRN	CGN		0	319
4U	PRN	STR		0	319
4U	PRN	SXF		0	319
4U	PUY	CGN		0	319
4U	PUY	SXF		0	319
4U	RHO	CGN		0	319 737
4U	RLG	CGN		0	319
4U	RLG	STR		0	319
4U	SAW	CGN		0	319
4U	SAW	DTM		0	319
4U	SAW	STR		0	319
4U	SAW	SXF		0	319
4U	SJJ	CGN		0	319
4U	SJJ	STR		0	319
4U	SKG	CGN		0	319
4U	SKG	STR		0	737 319
4U	SOF	CGN		0	319
4U	SPU	CGN		0	319
4U	SPU	DTM		0	319
4U	SPU	HAJ		0	319
4U	SPU	HAM		0	319
4U	SPU	STR		0	319
4U	SPU	SXF		0	319
4U	STN	CGN		0	319
4U	STN	HAJ		0	319
4U	STN	STR		0	319 737
4U	STR	ADB		0	319 737
4U	STR	AGP		0	319
4U	STR	ATH		0	319
4U	STR	AYT		0	319
4U	STR	BBU		0	319
4U	STR	BCN		0	319 737
4U	STR	BEG		0	319
4U	STR	BIA		0	319 737
4U	STR	BUD		0	319
4U	STR	CFU		0	319
4U	STR	DRS		0	319 737
4U	STR	ESB		0	319
4U	STR	FAO	*	0	737
4U	STR	FCO		0	319 737
4U	STR	HAJ		0	319
4U	STR	HAM		0	319
4U	STR	HER		0	319
4U	STR	IBZ		0	319
4U	STR	KEF		0	319
4U	STR	KRK		0	319
4U	STR	KVA		0	319
4U	STR	LEJ		0	319
4U	STR	LIS		0	737 319
4U	STR	MAD		0	319 737
4U	STR	PMI		0	319 737
4U	STR	PMI	*	0	737
4U	STR	PRN		0	319
4U	STR	RLG		0	319
4U	STR	SAW		0	319
4U	STR	SJJ		0	319
4U	STR	SKG		0	737 319
4U	STR	SPU		0	319
4U	STR	STN		0	319 737
4U	STR	SUF		0	319
4U	STR	SXF		0	319
4U	STR	VIE		0	319
4U	STR	VKO		0	319
4U	STR	ZAD		0	737 319
4U	STR	ZAG		0	319
4U	SUF	CGN		0	319
4U	SUF	STR		0	319
4U	SXF	ADB		0	319
4U	SXF	ARN		0	319
4U	SXF	BBU		0	319
4U	SXF	BIA		0	319
4U	SXF	CGN		0	319
4U	SXF	DBV		0	319
4U	SXF	HER		0	319
4U	SXF	MUC		0	319
4U	SXF	PRN		0	319
4U	SXF	PUY		0	319
4U	SXF	SAW		0	319
4U	SXF	SPU		0	319
4U	SXF	STR		0	319
4U	SXF	VKO		0	319
4U	SXF	ZAD		0	319
4U	SXF	ZAG		0	319
4U	SXF	ZQW		0	319
4U	SZG	CGN		0	319
4U	TIA	CGN		0	319
4U	TLS	HAM		0	319
4U	TLV	CGN		0	737 319
4U	TSF	CGN		0	319
4U	VIE	CGN		0	319
4U	VIE	HAJ		0	319
4U	VIE	STR		0	319
4U	VKO	CGN		0	319
4U	VKO	HAJ		0	319
4U	VKO	STR		0	319
4U	VKO	SXF		0	319
4U	VRN	CGN		0	319
4U	WAW	CGN		0	319
4U	ZAD	CGN		0	319 737
4U	ZAD	HAJ		0	319
4U	ZAD	STR		0	737 319
4U	ZAD	SXF		0	319
4U	ZAG	CGN		0	319
4U	ZAG	HAJ		0	319
4U	ZAG	STR		0	319
4U	ZAG	SXF		0	319
4U	ZQW	SXF		0	319
4U	ZRH	CGN		0	319
4V	BDT	MDK		0	737
4V	FBM	FIH		0	737
4V	FBM	KGA		0	737
4V	FBM	MJM		0	M82 737
4V	FIH	FBM		0	M82
4V	FIH	FKI		0	737
4V	FIH	KGA		0	737
4V	FIH	KND		0	737
4V	FIH	MDK		0	737
4V	FIH	MJM		0	M82 737
4V	FKI	FIH		0	737
4V	FKI	GOM		0	737
4V	GMA	BDT		0	737
4V	GOM	FKI		0	737
4V	KGA	FBM		0	737
4V	KGA	FIH		0	737
4V	KND	FKI		0	737
4V	MDK	FIH		0	737
4V	MDK	GMA		0	737
4V	MJM	FBM		0	M82 737
4V	MJM	FIH		0	M82 737
4W	AET	AKP		0	PAG
4W	AET	HUS		0	PAG
4W	AKP	BTT		0	PAG
4W	AKP	FAI		0	PAG
4W	BTT	FAI		0	PAG
4W	CEM	IRC		0	PAG
4W	CIK	FYU		0	PAG
4W	FAI	AET		0	PAG
4W	FAI	AKP		0	PAG
4W	FAI	CEM		0	PAG
4W	FAI	FYU		0	PAG
4W	FAI	GAL		0	PAG
4W	FAI	HSL		0	PAG
4W	FAI	HUS		0	PAG
4W	FAI	MLY		0	CNA
4W	FAI	RBY		0	PAG
4W	FAI	RMP		0	CNA
4W	FAI	SVS		0	CNA
4W	FAI	TAL		0	PAG
4W	FAI	WBQ		0	CNA
4W	FYU	CIK		0	PAG
4W	FYU	FAI		0	PAG
4W	GAL	FAI		0	PAG
4W	GAL	HSL		0	PAG
4W	GAL	KAL		0	PAG
4W	GAL	KYU		0	PAG
4W	GAL	RBY		0	PAG
4W	HSL	FAI		0	PAG
4W	HSL	GAL		0	PAG
4W	HSL	HUS		0	PAG
4W	HUS	FAI		0	PAG
4W	HUS	FAI		1	PAG
4W	HUS	HSL		0	PAG
4W	IRC	FAI		0	PAG
4W	KAL	NUL		0	PAG
4W	KYU	FAI		0	PAG
4W	KYU	GAL		0	PAG
4W	KYU	NUL		0	PAG
4W	MLY	MNT		0	CNA
4W	MNT	FAI		0	CNA
4W	NUL	KAL		0	PAG
4W	NUL	KYU		0	PAG
4W	RBY	FAI		0	100
4W	RBY	GAL		0	PAG
4W	RBY	TAL		0	PAG
4W	RMP	FAI		0	CNA
4W	SVS	FAI		0	CNA
4W	SVS	WBQ		0	CNA
4W	TAL	FAI		0	PAG
4W	TAL	RBY		0	PAG
4W	VEE	FAI		0	CNA
4W	WBQ	VEE		0	CNA
4Y	AKI	TLT		0	CNA
4Y	ATT	KUK		0	CNA
4Y	BET	ATT		0	CNA
4Y	BET	EEK		0	CNA
4Y	BET	GNU		0	CNA
4Y	BET	KPN		0	CNA
4Y	BET	KWT		0	CNA
4Y	BET	NME		0	CNA
4Y	BET	PTU		0	CNA
4Y	BET	WNA		0	CNA
4Y	BET	WTL		0	CNA
4Y	EEK	KWN		0	CNA
4Y	GNU	PTU		0	CNA
4Y	KKH	KWK		0	CNA
4Y	KKI	AKI		0	CNA
4Y	KUK	NUP		0	CNA
4Y	KWK	BET		0	CNA
4Y	KWN	BET		0	CNA
4Y	KWT	KKI		0	CNA
4Y	NME	OOK		0	CNA
4Y	NUP	BET		0	CNA
4Y	OOK	TNK		0	CNA
4Y	PKA	BET		0	CNA
4Y	PTU	BET		0	CNA
4Y	PTU	GNU		0	CNA
4Y	TLT	BET		0	CNA
4Y	TNK	WWT		0	CNA
4Y	WNA	PKA		0	CNA
4Y	WTL	KKH		0	CNA
4Y	WWT	BET		0	CNA
5B	ABV	LOS		0	732
5B	KAD	LOS		0	732
5B	LOS	ABV		0	732
5B	LOS	KAD		0	732
5B	LOS	PHC		0	732
5B	LOS	QOW		0	732
5B	PHC	ABV		0	732
5B	PHC	LOS		0	732
5B	QOW	LOS		0	732
5C	BOC	SYQ		0	DHT
5C	DRK	PJM		0	DHT
5C	FON	SYQ		0	DHT
5C	GLF	PJM		0	DHT
5C	GLF	SYQ		0	DHT
5C	LIR	SYQ		0	DHT
5C	LIR	TNO		0	DHT
5C	NOB	SYQ		0	DHT
5C	PBP	NOB		0	DHT
5C	PJM	GLF		0	DHT
5C	PJM	SYQ		0	DHT
5C	PJM	XQP		0	DHT
5C	PMZ	XQP		0	DHT
5C	SYQ	BOC		0	DHT
5C	SYQ	DRK		0	DHT
5C	SYQ	FON		0	DHT
5C	SYQ	GLF		0	DHT
5C	SYQ	LIR		0	DHT
5C	SYQ	TMU		0	DHT
5C	SYQ	TNO		0	DHT
5C	SYQ	TTQ		0	DHT
5C	SYQ	XQP		0	DHT
5C	TMU	NOB		0	DHT
5C	TMU	PBP		0	DHT
5C	TNO	LIR		0	DHT
5C	TNO	SYQ		0	DHT
5C	TTQ	SYQ		0	DHT
5C	XQP	PMZ		0	DHT
5C	XQP	SYQ		0	DHT
5E	CNX	HGN		0	CNC
5E	CNX	NNT		0	CNC
5E	CNX	PYY		0	CNC
5E	HGN	CNX		0	CNC
5E	NNT	CNX		0	CNC
5E	PYY	CNX		0	CNC
5H	ARK	JRO		0	CNA
