7017,"Grand Rapids Itasca Co-Gordon Newstrom field","Grand Rapids MN","United States","GPZ","KGPZ",47.21110153,-93.50980377,1355,-6,"A","America/Chicago","airport","OurAirports"
7018,"Thief River Falls Regional Airport","Thief River Falls","United States","TVF","KTVF",48.06570053,-96.18499756,1119,-6,"A","America/Chicago","airport","OurAirports"
7019,"Eagle River Union Airport","Eagle River","United States","EGV","KEGV",45.932300567599995,-89.26830291750001,1642,-6,"A","America/Chicago","airport","OurAirports"
7020,"Lakeland-Noble F. Lee Memorial field","Minocqua - Woodruff","United States","ARV","KARV",45.92789841,-89.73090363,1629,-6,"A","America/Chicago","airport","OurAirports"
7021,"Ankeny Regional Airport","Ankeny","United States","IKV","KIKV",41.69139862060547,-93.56639862060547,910,-6,"A","America/Chicago","airport","OurAirports"
7022,"Berens River Airport","Berens River","Canada","YBV","CYBV",52.358898,-97.018303,728,-6,"A","America/Winnipeg","airport","OurAirports"
7023,"Corpus Christi Naval Air Station/Truax Field","Corpus Christi","United States","NGP","KNGP",27.69260025,-97.29109955,18,-6,"A","America/Chicago","airport","OurAirports"
7024,"Seaplane Base","Port Simpson","Canada","YPI","CYPI",54.566667,-130.433333,0,-8,"A","America/Vancouver","airport","User"
7025,"Catalina Airport","Catalina Island","United States","AVX","KAVX",33.4049,-118.416,1602,-8,"A","America/Los_Angeles","airport","OurAirports"
7026,"Mojave Airport","Mojave","United States","MHV","KMHV",35.05939865,-118.1520004,2801,-8,"A","America/Los_Angeles","airport","OurAirports"
7027,"Interlaken Air Base","Interlaken","Switzerland","ZIN","LSMI",46.6766014,7.8790798,0,1,"E","Europe/Zurich","airport","OurAirports"
7028,"Kenmore Air Harbor Inc Seaplane Base","Kenmore","United States","KEH",\N,47.7548,-122.259,14,-8,"A","America/Los_Angeles","airport","User"
7029,"Municipal","Corozal","Belize","CZH",\N,18.3822,-88.4119,40,-6,"N","America/Belize","unknown","User"
7030,"Inisheer Aerodrome","Inisheer","Ireland","INQ","EIIR",53.064701080322266,-9.510899543762207,40,0,"E","Europe/Dublin","airport","OurAirports"
7031,"Winterlandeplatz","Maennlichen","Switzerland",\N,\N,46.610833,7.9425,7297,1,"E","Europe/Zurich","unknown","User"
7032,"Paketzentrum","Ostermundigen","Switzerland",\N,\N,46.963,7.482,1854,1,"E","Europe/Zurich","unknown","User"
7033,"Strezhevoy Airport","Strezhevoy","Russia","SWT","UNSS",60.709400177,77.66000366210001,164,7,"N","Asia/Krasnoyarsk","airport","OurAirports"
7034,"Cashel","Cashel","Ireland",\N,\N,52.5158333,-7.8855556,440,0,"U","Europe/Dublin","unknown","User"
7035,"Hutchinson Municipal Airport","Hutchinson","United States","HUT","KHUT",38.0654983521,-97.86060333250002,1543,-6,"A","America/Chicago","airport","OurAirports"
7036,"Bagram Air Base","Kabul","Afghanistan",\N,"OAIX",34.9460983276,69.26499938959999,4895,4.5,"U","Asia/Kabul","airport","OurAirports"
7037,"Prince Sultan Air Base","Al Kharj","Saudi Arabia",\N,"OEPS",24.062700271606445,47.580501556396484,1651,3,"N","Asia/Riyadh","airport","OurAirports"
7038,"Eagle County Airport","Eagle","United States","EGA",\N,39.6427611,-106.9159347,6548,-7,"U","America/Denver","airport","User"
7039,"Oak Lawn Train Station","Oak Lawn","United States",\N,\N,41.7198242969588,-87.7488327026367,500,-6,"U","America/Chicago","station","User"
7040,"Wrigleyville","Chicago","United States",\N,\N,41.948958067066,-87.6587533950806,500,-6,"U","America/Chicago","unknown","User"
7041,"Gelendzik","Gelendzik","Russia",\N,\N,44.566666666667,38.016666666667,50,3,"N","Europe/Moscow","unknown","User"
7042,"Rosecrans Memorial Airport","Rosecrans","United States","STJ","KSTJ",39.771900177002,-94.909698486328,826,-6,"A","America/Chicago","airport","OurAirports"
7043,"Hartford Union Station","Hartford","United States","ZRT",\N,41.76888,-72.6815,0,-5,"A","America/New_York","station","User"
7044,"Stamford Amtrak Station","Stamford","United States","ZTF",\N,41.046937,-73.541493,0,-5,"A","America/New_York","station","User"
7045,"Newark Penn Station","Newark","United States","ZRP",\N,40.734722,-74.164167,0,-5,"A","America/New_York","station","User"
7046,"Pápa Air Base","Papa","Hungary",\N,"LHPA",47.3636016846,17.5007991791,466,1,"E","Europe/Budapest","airport","OurAirports"
7047,"Whiting Field Naval Air Station South Airport","Cuxhaven","Germany","NDZ","KNDZ",30.70439910888672,-87.02300262451172,177,-6,"E","America/Chicago","airport","OurAirports"
7048,"Volk Field","Camp Douglas","United States","VOK","KVOK",43.938999176025,-90.253402709961,912,-6,"A","America/Chicago","airport","OurAirports"
7050,"Adana-Incirlik Airbase","Adana","Turkey",\N,"KUAB",37.00028,35.41833,500,3,"E","Europe/Istanbul","unknown","User"
7051,"Gunnison Crested Butte Regional Airport","Gunnison","United States","GUC","KGUC",38.53390121,-106.9329987,7680,-7,"A","America/Denver","airport","OurAirports"
7052,"Xi'an Xiguan Airport","Xi\\'AN","China","SIA","ZLSN",34.376701,109.120003,0,8,"U","Asia/Shanghai","airport","OurAirports"
7053,"Zamperini Field","Torrance","United States","TOA","KTOA",33.803398132324,-118.33999633789,103,-8,"A","America/Los_Angeles","airport","OurAirports"
7054,"Manistee Co Blacker Airport","Manistee","United States","MBL","KMBL",44.2723999,-86.24690247,621,-5,"A","America/New_York","airport","OurAirports"
7055,"Hickam Air Force Base","Honolulu","United States",\N,"PHIK",21.318681,-157.922427,13,-10,"N","Pacific/Honolulu","airport","User"
7056,"Charlotte County Airport","Punta Gorda","United States","PGD","KPGD",26.92020035,-81.9905014,26,-5,"A","America/New_York","airport","OurAirports"
7057,"Grand Canyon Heliport","Grand Canyon","United States","JGC",\N,35.96666666,-112.13333333,2500,-7,"A","America/Phoenix","airport","User"
7058,"Northern Aroostook Regional Airport","Frenchville","United States","WFK","KFVE",47.2854995728,-68.31279754639999,988,-5,"A","America/New_York","airport","OurAirports"
7059,"Chautauqua County-Jamestown Airport","Jamestown","United States","JHW","KJHW",42.15340042,-79.25800323,1723,-5,"A","America/New_York","airport","OurAirports"
7060,"La Macaza / Mont-Tremblant International Inc Airport","Mont-Tremblant","Canada","YTM","CYFJ",46.409400939899996,-74.7799987793,827,-5,"A","America/Toronto","airport","OurAirports"
7061,"Lake Cumberland Regional Airport","Somerset","United States","SME","KSME",37.053398132299996,-84.6158981323,927,-5,"A","America/New_York","airport","OurAirports"
7062,"Shenandoah Valley Regional Airport","Weyers Cave","United States","SHD","KSHD",38.2638015747,-78.8964004517,1201,-5,"A","America/New_York","airport","OurAirports"
7063,"Devils Lake Regional Airport","Devils Lake","United States","DVL","KDVL",48.11420059,-98.90879822,1456,-6,"A","America/Chicago","airport","OurAirports"
7064,"Dickinson Theodore Roosevelt Regional Airport","Dickinson","United States","DIK","KDIK",46.7974014282,-102.802001953,2592,-7,"A","America/Denver","airport","OurAirports"
7065,"Sidney Richland Municipal Airport","Sidney","United States","SDY","KSDY",47.70690155,-104.1930008,1985,-7,"A","America/Denver","airport","OurAirports"
7066,"Chadron Municipal Airport","Chadron","United States","CDR","KCDR",42.837600708,-103.095001221,3297,-7,"A","America/Denver","airport","OurAirports"
7067,"Alliance Municipal Airport","Alliance","United States","AIA","KAIA",42.0531997681,-102.804000854,3931,-7,"A","America/Denver","airport","OurAirports"
7068,"Mc Cook Ben Nelson Regional Airport","McCook","United States","MCK","KMCK",40.20629883,-100.5920029,2583,-6,"A","America/Chicago","airport","OurAirports"
7069,"The Florida Keys Marathon Airport","Marathon","United States","MTH","KMTH",24.72610092,-81.05139923,5,-5,"A","America/New_York","airport","OurAirports"
7070,"Dawson Community Airport","Glendive","United States","GDV","KGDV",47.13869858,-104.8069992,2458,-7,"A","America/Denver","airport","OurAirports"
7071,"L M Clayton Airport","Wolf Point","United States","OLF","KOLF",48.094501495399996,-105.574996948,1986,-7,"A","America/Denver","airport","OurAirports"
7072,"Yellowstone Airport","West Yellowstone","United States","WYS","KWYS",44.68840027,-111.1179962,6649,-7,"A","America/Denver","airport","OurAirports"
7073,"San Luis Valley Regional Bergman Field","Alamosa","United States","ALS","KALS",37.434898,-105.866997,7539,-7,"A","America/Denver","airport","OurAirports"
7074,"Canyonlands Field","Moab","United States","CNY","KCNY",38.75500107,-109.7549973,4557,-7,"A","America/Denver","airport","OurAirports"
7075,"Ely Airport Yelland Field","Ely","United States","ELY","KELY",39.29970169,-114.8420029,6259,-8,"A","America/Los_Angeles","airport","OurAirports"
7076,"Vernal Regional Airport","Vernal","United States","VEL","KVEL",40.4408989,-109.5100021,5278,-7,"A","America/Denver","airport","OurAirports"
7077,"Sierra Blanca Regional Airport","Ruidoso","United States","SRR","KSRR",33.462799072266,-105.53500366211,6814,-7,"A","America/Denver","airport","OurAirports"
7078,"Show Low Regional Airport","Show Low","United States","SOW","KSOW",34.265499115,-110.005996704,6415,-7,"A","America/Phoenix","airport","OurAirports"
7079,"McCall Municipal Airport","McCall","United States","MYL","KMYL",44.88970184,-116.1009979,5024,-7,"A","America/Denver","airport","OurAirports"
7080,"Lemhi County Airport","Salmon","United States","SMN","KSMN",45.1237983704,-113.880996704,4043,-7,"A","America/Denver","airport","OurAirports"
7081,"Mammoth Yosemite Airport","Mammoth Lakes","United States","MMH","KMMH",37.62409973,-118.8379974,7135,-8,"A","America/Los_Angeles","airport","OurAirports"
7082,"Friday Harbor Airport","Friday Harbor","United States","FRD","KFHR",48.5219993591,-123.024002075,113,-8,"A","America/Los_Angeles","airport","OurAirports"
7083,"Orcas Island Airport","Eastsound","United States","ESD","KORS",48.7081985474,-122.910003662,31,-8,"A","America/Los_Angeles","airport","OurAirports"
7084,"Anacortes Airport","Anacortes","United States","OTS",\N,48.498889,-122.6625,241,-8,"A","America/Los_Angeles","airport","User"
7085,"Astoria Regional Airport","Astoria","United States","AST","KAST",46.158000946,-123.878997803,15,-8,"A","America/Los_Angeles","airport","OurAirports"
7086,"Newport Municipal Airport","Newport","United States","ONP","KONP",44.58039855957031,-124.05799865722656,160,-8,"A","America/Los_Angeles","airport","OurAirports"
7087,"Emmonak Airport","Emmonak","United States","EMK","PAEM",62.78609848,-164.4909973,13,-9,"A","America/Anchorage","airport","OurAirports"
7088,"Unalakleet Airport","Unalakleet","United States","UNK","PAUN",63.88840103,-160.798996,27,-9,"A","America/Anchorage","airport","OurAirports"
7089,"Ugnu-Kuparuk Airport","Kuparuk","United States","UUK","PAKU",70.33080291750001,-149.598007202,67,-9,"A","America/Anchorage","airport","OurAirports"
7090,"Shageluk Airport","Shageluk","United States","SHX","PAHX",62.6922988892,-159.569000244,79,-9,"A","America/Anchorage","airport","OurAirports"
7091,"Chuathbaluk Airport","Chuathbaluk","United States","CHU","PACH",61.579167,-159.215556,243,-9,"A","America/Anchorage","airport","User"
7092,"Nuiqsut Airport","Nuiqsut","United States","NUI","PAQT",70.2099990845,-151.005996704,38,-9,"A","America/Anchorage","airport","OurAirports"
7093,"Eek Airport","Eek","United States","EEK","PAEE",60.21367264,-162.0438843,12,-9,"A","America/Anchorage","airport","OurAirports"
7094,"Kasigluk Airport","Kasigluk","United States","KUK","PFKA",60.87440109,-162.5240021,48,-9,"A","America/Anchorage","airport","OurAirports"
7095,"Kwethluk Airport","Kwethluk","United States","KWT","PFKW",60.790298461899994,-161.444000244,25,-9,"A","America/Anchorage","airport","OurAirports"
7096,"Kwigillingok Airport","Kwigillingok","United States","KWK","PAGG",59.876499,-163.169005,18,-9,"A","America/Anchorage","airport","OurAirports"
7097,"Marshall Don Hunter Sr Airport","Marshall","United States","MLL","PADM",61.8642997742,-162.026000977,103,-9,"A","America/Anchorage","airport","OurAirports"
7098,"Russian Mission Airport","Russian Mission","United States","RSH","PARS",61.7788848877,-161.319458008,51,-9,"A","America/Anchorage","airport","OurAirports"
7099,"Tuntutuliak Airport","Tuntutuliak","United States","WTL",\N,60.335278,-162.666944,16,-9,"A","America/Anchorage","airport","User"
7100,"Ekwok Airport","Ekwok","United States","KEK",\N,59.356944,-157.471111,135,-9,"A","America/Anchorage","airport","User"
7101,"Koliganek Airport","Koliganek","United States","KGK","PAJZ",59.726600647,-157.259002686,269,-9,"A","America/Anchorage","airport","OurAirports"
7102,"Levelock Airport","Levelock","United States","KLL",\N,59.128056,-156.858611,39,-9,"A","America/Anchorage","airport","User"
7103,"Manokotak Airport","Manokotak","United States","KMO","PAMB",58.990200042699996,-159.050003052,100,-9,"A","America/Anchorage","airport","OurAirports"
7104,"Twin Hills Airport","Twin Hills","United States","TWA",\N,59.074444,-160.275,82,-9,"A","America/Anchorage","airport","User"
7105,"Chalkyitsik Airport","Chalkyitsik","United States","CIK","PACI",66.6449966431,-143.740005493,544,-9,"A","America/Anchorage","airport","OurAirports"
7106,"Eagle Airport","Eagle","United States","EAA","PAEG",64.77639771,-141.151001,908,-9,"A","America/Anchorage","airport","OurAirports"
7107,"Hughes Airport","Hughes","United States","HUS","PAHU",66.04109955,-154.2630005,299,-9,"A","America/Anchorage","airport","OurAirports"
7108,"Huslia Airport","Huslia","United States","HSL","PAHL",65.69789886,-156.3509979,220,-9,"A","America/Anchorage","airport","OurAirports"
7109,"Livingood Airport","Livingood","United States","LIV",\N,65.531111,-148.541111,696,-9,"A","America/Anchorage","airport","User"
7110,"Minto Airport","Minto","United States","MNT",\N,65.143611,-149.37,460,-9,"A","America/Anchorage","airport","User"
7111,"Nulato Airport","Nulato","United States","NUL","PANU",64.72930145263672,-158.07400512695312,399,-9,"A","America/Anchorage","airport","OurAirports"
7112,"Rampart Airport","Rampart","United States","RMP",\N,65.507778,-150.140833,302,-9,"A","America/Anchorage","airport","User"
7113,"Tanana Airport","Tanana","United States","TAL",\N,65.179556,-152.075833,207,-9,"A","America/Anchorage","airport","User"
7114,"Venetie Airport","Venetie","United States","VEE","PAVE",67.0086975098,-146.365997314,574,-9,"A","America/Anchorage","airport","OurAirports"
7115,"Beaver Airport","Beaver","United States","WBQ","PAWB",66.362197876,-147.406997681,359,-9,"A","America/Anchorage","airport","OurAirports"
7116,"Central Airport","Central","United States","CEM","PACE",65.57379913,-144.7830048,937,-9,"A","America/Anchorage","airport","OurAirports"
7117,"Shungnak Airport","Shungnak","United States","SHG","PAGH",66.88809967041,-157.16200256348,197,-9,"A","America/Anchorage","airport","OurAirports"
7118,"Birch Creek Airport","Brich Creek","United States","KBC",\N,66.256708,-145.815319,450,-9,"A","America/Anchorage","airport","User"
7119,"Coldfoot Airport","Coldfoot","United States","CXF",\N,67.251389,-150.176111,1014,-9,"A","America/Anchorage","airport","User"
7120,"Inyokern Airport","Inyokern","United States","IYK","KIYK",35.65879822,-117.8300018,2457,-8,"A","America/Los_Angeles","airport","OurAirports"
7121,"Visalia Municipal Airport","Visalia","United States","VIS","KVIS",36.3186988831,-119.392997742,295,-8,"A","America/Los_Angeles","airport","OurAirports"
7122,"Merced Regional Macready Field","Merced","United States","MCE","KMCE",37.28469849,-120.5139999,155,-8,"A","America/Los_Angeles","airport","OurAirports"
7123,"Laguna de Los Patos International Airport","Colonia","Uruguay","CYR","SUCA",-34.456401824951,-57.770599365234,66,-3,"U","America/Montevideo","airport","OurAirports"
7124,"Camelo","Camelo","Uruguay",\N,"SULO",-33.963882,-58.288612,10,-3,"U","America/Montevideo","unknown","User"
7125,"Amarais Airport","Campinas","Brazil","CPQ","SDAM",-22.85919952392578,-47.10820007324219,2008,-3,"S","America/Sao_Paulo","airport","OurAirports"
7126,"Phoenix Goodyear Airport","Goodyear","United States",\N,"KGYR",33.4225006104,-112.375999451,968,-7,"N","America/Phoenix","airport","OurAirports"
7127,"Park City","Park City","United States",\N,\N,40.659444,-111.4997222,7000,-7,"U","America/Denver","unknown","User"
7128,"Toowoomba Airport","Toowoomba","Australia","TWB","YTWB",-27.542800903320312,151.91600036621094,2086,10,"N","Australia/Brisbane","airport","OurAirports"
7129,"Ballera Airport","Ballera","Australia",\N,"YLLE",-27.405633,141.809458,385,10,"N","Australia/Brisbane","airport","OurAirports"
7130,"Gatton Campus Airport","Gatton","Australia",\N,"YGAT",-27.5604060653,152.340459824,0,10,"N","Australia/Brisbane","airport","OurAirports"
7131,"Arkalyk North Airport","Arkalyk","Kazakhstan","AYK","UAUR",50.318599700927734,66.95279693603516,1266,6,"U","Asia/Qyzylorda","airport","OurAirports"
7132,"Hamburger Hafen","Hamburg","Germany",\N,"ZZ06",53.542369,9.981592,0,1,"E","Europe/Berlin","unknown","User"
7133,"Flugplatz Fehmarn-Neujellingsdorf","Neujellingsdorf","Germany",\N,"ZZ05",54.455802,11.109273,0,1,"E","Europe/Berlin","unknown","User"
7134,"Nabern/Teck Airport","Kirchheim-Teck","Germany",\N,"EDTN",48.61277771,9.477222442629998,1214,1,"E","Europe/Berlin","airport","OurAirports"
7135,"Angoon Seaplane Base","Angoon","United States","AGN","PAGN",57.503601,-134.585007,0,-9,"A","America/Anchorage","airport","OurAirports"
7136,"Elfin Cove Seaplane Base","Elfin Cove","United States","ELV","PAEL",58.195201873799995,-136.347000122,0,-9,"A","America/Anchorage","airport","OurAirports"
7137,"Tenakee Seaplane Base","Tenakee Springs","United States","TKE",\N,57.779722,-135.218333,0,-9,"A","America/Anchorage","airport","User"
7138,"Pelican Seaplane Base","Pelican","United States","PEC",\N,57.955278,-136.236389,0,-9,"A","America/Anchorage","airport","User"
7139,"Chatham Seaplane Base","Sitka","United States","CYM",\N,57.515,-134.946111,0,-9,"A","America/Anchorage","airport","User"
7140,"Funter Bay Seaplane Base","Funter Bay","United States","FNR","PANR",58.2543983459,-134.897994995,0,-9,"A","America/Anchorage","airport","OurAirports"
7141,"Excursion Inlet Seaplane Base","Excursion Inlet","United States","EXI",\N,58.420556,-135.449167,0,-9,"A","America/Anchorage","airport","User"
7142,"Hoonah Airport","Hoonah","United States","HNH","PAOH",58.0961,-135.410111,19,-9,"A","America/Anchorage","airport","OurAirports"
7143,"Kake Airport","Kake","United States","AFE","PAFE",56.9613990784,-133.910003662,172,-9,"A","America/Anchorage","airport","OurAirports"
7144,"Craig Seaplane Base","Craig","United States","CGA",\N,55.478889,-133.147778,0,-9,"A","America/Anchorage","airport","User"
7145,"Hollis Seaplane Base","Hollis","United States","HYL",\N,55.481667,-132.646111,0,-9,"A","America/Anchorage","airport","User"
7146,"Metlakatla Seaplane Base","Metakatla","United States","MTM","PAMM",55.13100051879883,-131.5780029296875,0,-9,"A","America/Anchorage","airport","OurAirports"
7147,"Thorne Bay Seaplane Base","Thorne Bay","United States","KTB",\N,55.688056,-132.536667,0,-9,"A","America/Anchorage","airport","User"
7148,"Hydaburg Seaplane Base","Hydaburg","United States","HYG","PAHY",55.206298828125,-132.8280029296875,0,-9,"A","America/Anchorage","airport","OurAirports"
7149,"Hyder Seaplane Base","Hyder","United States","WHD",\N,55.903333,-130.006667,0,-8,"A","America/Vancouver","airport","User"
7150,"Point Baker Seaplane Base","Point Baker","United States","KPB",\N,56.351944,-133.6225,0,-9,"A","America/Anchorage","airport","User"
7151,"Port Protection Seaplane Base","Port Protection","United States","PPV",\N,56.328889,-133.61,0,-9,"A","America/Anchorage","airport","User"
7152,"North Whale Seaplane Base","North Whale Pass","United States","WWP",\N,56.116389,-133.121667,0,-9,"A","America/Anchorage","airport","User"
7153,"Chignik Lake Airport","Chignik Lake","United States","KCQ",\N,56.255,-158.775278,50,-9,"A","America/Anchorage","airport","User"
7154,"Egegik Airport","Egegik","United States","EGX","PAII",58.1855010986,-157.375,92,-9,"A","America/Anchorage","airport","OurAirports"
7155,"Chignik Lagoon Airport","Chignik Lagoon","United States","KCL",\N,56.311111,-158.534167,25,-9,"A","America/Anchorage","airport","User"
7156,"Chignik Bay Seaplane Base","Chignik","United States","KBW",\N,56.295556,-158.401398,0,-9,"A","America/Anchorage","airport","User"
7157,"Perryville Airport","Perryville","United States","KPV","PAPE",55.905998,-159.162993,29,-9,"A","America/Anchorage","airport","OurAirports"
7158,"Pilot Point Airport","Pilot Point","United States","PIP","PAPN",57.5803985596,-157.572006226,57,-9,"A","America/Anchorage","airport","OurAirports"
7159,"South Naknek Nr 2 Airport","South Naknek","United States","WSN","PFWS",58.7033996582,-157.007995605,162,-9,"A","America/Anchorage","airport","OurAirports"
7160,"Akhiok Airport","Akhiok","United States","AKK","PAKH",56.9387016296,-154.182998657,44,-9,"A","America/Anchorage","airport","OurAirports"
7161,"Karluk Airport","Karluk","United States","KYK","PAKY",57.5671005249,-154.449996948,137,-9,"A","America/Anchorage","airport","OurAirports"
7162,"Larsen Bay Airport","Larsen Bay","United States","KLN","PALB",57.5350990295,-153.977996826,87,-9,"A","America/Anchorage","airport","OurAirports"
7163,"Old Harbor Airport","Old Harbor","United States","OLH",\N,57.218056,-153.269722,55,-9,"A","America/Anchorage","airport","User"
7164,"Ouzinkie Airport","Ouzinkie","United States","KOZ",\N,57.922876,-152.500511,55,-9,"A","America/Anchorage","airport","User"
7165,"Port Lions Airport","Port Lions","United States","ORI",\N,57.885278,-152.846111,52,-9,"A","America/Anchorage","airport","User"
7166,"Alitak Seaplane Base","Lazy Bay","United States","ALZ",\N,56.899444,-154.247778,0,-9,"A","America/Anchorage","airport","User"
7167,"Amook Bay Seaplane Base","Amook Bay","United States","AOS",\N,57.471389,-153.815278,0,-9,"A","America/Anchorage","airport","User"
7168,"Kitoi Bay Seaplane Base","Kitoi Bay","United States","KKB",\N,58.190833,-152.370556,0,-9,"A","America/Anchorage","airport","User"
7169,"Moser Bay Seaplane Base","Moser Bay","United States","KMY",\N,57.025556,-154.145833,0,-9,"A","America/Anchorage","airport","User"
7170,"Olga Bay Seaplane Base","Olga Bay","United States","KOY",\N,57.161389,-154.229722,0,-9,"A","America/Anchorage","airport","User"
7171,"Port Bailey Seaplane Base","Port Bailey","United States","KPY",\N,57.93,-153.040556,0,-9,"A","America/Anchorage","airport","User"
7172,"Port Williams Seaplane Base","Port Williams","United States","KPR",\N,58.49,-152.582222,0,-9,"A","America/Anchorage","airport","User"
7173,"Seal Bay Seaplane Base","Seal Bay","United States","SYB",\N,58.166667,-152.5,0,-9,"A","America/Anchorage","airport","User"
7174,"San Juan - Uganik Seaplane Base","San Juan","United States","WSJ",\N,57.730278,-153.320556,0,-9,"A","America/Anchorage","airport","User"
7175,"West Point Village Seaplane Base","West Point","United States","KWP",\N,57.77,-153.548889,0,-9,"A","America/Anchorage","airport","User"
7176,"Zachar Bay Seaplane Base","Zachar Bay","United States","KZB",\N,57.55,-153.75,0,-9,"A","America/Anchorage","airport","User"
7177,"Ambler Airport","Ambler","United States","ABL","PAFM",67.106300354,-157.856994629,334,-9,"A","America/Anchorage","airport","OurAirports"
7178,"Buckland Airport","Buckland","United States","BKC","PABL",65.9815979004,-161.149002075,31,-9,"A","America/Anchorage","airport","OurAirports"
7179,"Bob Baker Memorial Airport","Kiana","United States","IAN","PAIK",66.9759979248,-160.43699646,166,-9,"A","America/Anchorage","airport","OurAirports"
7180,"Kobuk Airport","Kobuk","United States","OBU","PAOB",66.9123001099,-156.897003174,137,-9,"A","America/Anchorage","airport","OurAirports"
7181,"Robert (Bob) Curtis Memorial Airport","Noorvik","United States","ORV","PFNO",66.81790161,-161.0189972,55,-9,"A","America/Anchorage","airport","OurAirports"
7182,"Selawik Airport","Selawik","United States","WLK","PASK",66.60009766,-159.9859924,17,-9,"A","America/Anchorage","airport","OurAirports"
7183,"Brevig Mission Airport","Brevig Mission","United States","KTS","PFKT",65.3312988281,-166.466003418,38,-9,"A","America/Anchorage","airport","OurAirports"
7184,"Elim Airport","Elim","United States","ELI","PFEL",64.61470032,-162.2720032,162,-9,"A","America/Anchorage","airport","OurAirports"
7185,"Golovin Airport","Golovin","United States","GLV","PAGL",64.5504989624,-163.007003784,59,-9,"A","America/Anchorage","airport","OurAirports"
7186,"Teller Airport","Teller","United States","TLA","PATE",65.2404022217,-166.339004517,294,-9,"A","America/Anchorage","airport","OurAirports"
7187,"Wales Airport","Wales","United States","WAA","PAIW",65.622593,-168.095,22,-9,"A","America/Anchorage","airport","OurAirports"
7188,"White Mountain Airport","White Mountain","United States","WMO","PAWM",64.689201355,-163.412994385,267,-9,"A","America/Anchorage","airport","OurAirports"
7189,"Council Airport","Council","United States","CIL",\N,64.897778,-163.703333,85,-9,"A","America/Anchorage","airport","User"
7190,"Koyuk Alfred Adams Airport","Koyuk","United States","KKA","PAKK",64.9394989014,-161.154006958,154,-9,"A","America/Anchorage","airport","OurAirports"
7191,"St Michael Airport","St. Michael","United States","SMK","PAMK",63.49010086,-162.1100006,98,-9,"A","America/Anchorage","airport","OurAirports"
7192,"Shaktoolik Airport","Shaktoolik","United States","SKK","PFSH",64.37110138,-161.223999,24,-9,"A","America/Anchorage","airport","OurAirports"
7193,"Stebbins Airport","Stebbins","United States","WBB",\N,63.515833,-162.278056,14,-9,"A","America/Anchorage","airport","User"
7194,"Tin City Long Range Radar Station Airport","Tin City","United States","TNC","PATC",65.56310272,-167.9219971,271,-9,"A","America/Anchorage","airport","OurAirports"
7195,"Atka Airport","Atka","United States","AKB","PAAK",52.22029877,-174.2059937,57,-10,"A","America/Adak","airport","OurAirports"
7196,"Nikolski Air Station","Nikolski","United States","IKO","PAKO",52.94160079956055,-168.8489990234375,77,-9,"A","America/Anchorage","station","OurAirports"
7197,"Icy Bay Airport","Icy Bay","United States","ICY",\N,59.968889,-141.661667,50,-9,"A","America/Anchorage","airport","User"
7198,"Yakataga Airport","Yakataga","United States","CYT","PACY",60.082000732400004,-142.492996216,12,-9,"A","America/Anchorage","airport","OurAirports"
7199,"Alakanuk Airport","Alakanuk","United States","AUK","PAUK",62.680042266799994,-164.659927368,10,-9,"A","America/Anchorage","airport","OurAirports"
7200,"Sheldon Point Airport","Nunam Iqua","United States","SXP",\N,62.520556,-164.847778,12,-9,"A","America/Anchorage","airport","User"
7201,"Kipnuk Airport","Kipnuk","United States","KPN","PAKI",59.932998657199995,-164.031005859,11,-9,"A","America/Anchorage","airport","OurAirports"
7202,"False Pass Airport","False Pass","United States","KFP","PAKF",54.8474006652832,-163.41000366210938,20,-9,"A","America/Anchorage","airport","OurAirports"
7203,"Nelson Lagoon Airport","Nelson Lagoon","United States","NLG","PAOU",56.007499694824,-161.16000366211,14,-9,"A","America/Anchorage","airport","OurAirports"
7204,"Port Moller Airport","Cold Bay","United States","PML","PAAL",56.0060005188,-160.561004639,20,-9,"A","America/Anchorage","airport","OurAirports"
7205,"Klawock Airport","Klawock","United States","KLW","PAKW",55.579200744599994,-133.076004028,80,-9,"A","America/Anchorage","airport","OurAirports"
7206,"Quinhagak Airport","Quinhagak","United States","KWN","PAQH",59.75510025,-161.8450012,42,-9,"A","America/Anchorage","airport","OurAirports"
7207,"Kotlik Airport","Kotlik","United States","KOT","PFKO",63.0306015015,-163.533004761,15,-9,"A","America/Anchorage","airport","OurAirports"
7208,"Koyukuk Airport","Koyukuk","United States","KYU","PFKU",64.8760986328,-157.727005005,149,-9,"A","America/Anchorage","airport","OurAirports"
7209,"Scammon Bay Airport","Scammon Bay","United States","SCM","PACM",61.845298767100005,-165.570999146,14,-9,"A","America/Anchorage","airport","OurAirports"
7210,"Nondalton Airport","Nondalton","United States","NNL","PANO",59.980201721191,-154.8390045166,314,-9,"A","America/Anchorage","airport","OurAirports"
7211,"Pedro Bay Airport","Pedro Bay","United States","PDB",\N,59.782222,-154.1325,45,-9,"A","America/Anchorage","airport","User"
7212,"Nunapitchuk Airport","Nunapitchuk","United States","NUP",\N,60.905833,-162.439167,12,-9,"A","America/Anchorage","airport","User"
7213,"Kongiganak Airport","Kongiganak","United States","KKH","PADY",59.960800170899994,-162.880996704,30,-9,"A","America/Anchorage","airport","OurAirports"
7214,"Nikolai Airport","Nikolai","United States","NIB","PAFS",63.01860046386719,-154.35800170898438,441,-9,"A","America/Anchorage","airport","OurAirports"
