# airline	from	to	codeshare	stops	equipment
# Date: 2011-01-20
4H	DAC	ZYL		0	DH8
4H	DXB	DAC		0	M83
4H	JSR	DAC		0	DH8
4H	KTM	DAC		0	M83
4H	KUL	DAC		0	M83
4H	ZYL	DAC		0	DH8
4J	ALA	DYU		0	738
4J	DME	DYU	*	0	738
4J	DYU	ALA		0	738
4J	DYU	DME	*	0	738
4J	DYU	DXB		0	738
4J	DYU	FRU		0	738
4J	DYU	IST		0	738
4J	DYU	JED		0	738
4J	DYU	KJA		0	738
4J	DYU	LBD		0	738
4J	DYU	LED		0	738
4J	DYU	REN		0	738
4J	DYU	URC		0	738
4J	FRA	DYU		0	738
4J	FRU	DYU		0	738
4J	FRU	LED		0	738
4J	IST	DYU		0	738
4J	JED	DYU		0	738
4J	KJA	DYU		0	738
4J	KUF	LBD		0	738
4J	LBD	DYU		0	738
4J	LBD	KJA		0	738
4J	LBD	KUF		0	738
4J	LBD	LED		0	738
4J	LBD	OVB		0	738
4J	LBD	REN		0	738
4J	LBD	SVX		0	738
4J	LED	DYU		0	738
4J	LED	FRU		0	738
4J	LED	LBD		0	738
4J	OVB	LBD		0	738
4J	REN	DYU		0	738
4J	REN	LBD		0	738
4J	SVX	LBD		0	738
4J	URC	DYU		0	738
4K	YGZ	YRB		0	DHT
4K	YRB	YGZ		0	DHT
4L	BUS	HRK		0	SF3
4L	GYD	TBS		0	SFB
4L	HRK	BUS		0	SF3
4L	HRK	KUT		0	SF3
4L	HRK	TBS		0	SF3
4L	IST	TBS		0	F70
4L	KUT	HRK		0	SF3
4L	SCO	TBS		0	SF3
4L	TBS	DOK		0	SF3
4L	TBS	GYD		0	SFB
4L	TBS	HRK		0	SF3
4L	TBS	IST		0	F70
4L	TBS	SCO		0	SF3
4L	TBS	TZX		0	SFB
4L	TZX	TBS		0	SFB
4M	DFW	EZE	*	0	777
4M	EZE	DFW	*	0	777
4M	EZE	JFK	*	0	777
4M	EZE	MIA		0	763
4M	EZE	PUJ		0	763
4M	JFK	EZE	*	0	777
4M	MIA	EZE		0	763
4M	MIA	PUJ		0	763
4M	PUJ	EZE		0	763
4M	PUJ	MIA		0	763
4N	YDA	YEV		0	HS7
4N	YDA	YOC		0	HS7
4N	YDA	YXY		0	HS7
4N	YEG	YXY		0	737
4N	YEV	YDA		0	HS7
4N	YEV	YOC		0	HS7
4N	YOC	YDA		0	HS7
4N	YOC	YEV		0	HS7
4N	YVR	YXY		0	737
4N	YXY	YDA		0	HS7
4N	YXY	YVR		0	737
4N	YXY	YYC		0	737
4N	YYC	YEG		0	737
4O	ACA	TLC		0	320
4O	CEN	MEX		0	320
4O	CJS	MEX		0	320
4O	CTM	MEX		0	320
4O	CUL	MEX		0	320
4O	CUN	MTY		0	320
4O	GDL	CUN		0	320
4O	GDL	MEX		0	320
4O	GDL	MTY		0	320
4O	GDL	TIJ		0	320
4O	HMO	MEX		0	320
4O	HUX	MEX		0	320
4O	LMM	MEX		0	320
4O	MEX	CEN		0	320
4O	MEX	CJS		0	320
4O	MEX	CME		0	320
4O	MEX	CTM		0	320
4O	MEX	CUL		0	320
4O	MEX	CUN		0	320
4O	MEX	CUU		0	320
4O	MEX	GDL		0	320
4O	MEX	HMO		0	320
4O	MEX	LMM		0	320
4O	MEX	MID		0	320
4O	MEX	MTY		0	320
4O	MEX	TIJ		0	320
4O	MEX	VSA		0	320
4O	MID	MEX		0	320
4O	MTY	CUN		0	320
4O	MTY	GDL		0	320
4O	MTY	MEX		0	320
4O	PVR	TLC		0	320
4O	TIJ	GDL		0	320
4O	TIJ	MEX		0	320
4O	VSA	MEX		0	320
4O	ZIH	TLC		0	320
4Q	DXB	KBL		0	320
4Q	FRA	KBL		0	343
4Q	KBL	DXB		0	320
4Q	KBL	FRA		0	343
4T	BSL	HRG		0	320
4T	BSL	LXR		0	320
4T	BSL	RMF		0	320
4T	BSL	SSH		0	320
4T	GVA	PRN		0	320
4T	HRG	BSL		0	320
4T	HRG	SSH		0	320
4T	LXR	HRG		0	320
4T	LXR	SSH		0	320
4T	PRN	GVA		0	320
4T	PRN	ZRH		0	320
4T	RMF	SSH		0	320
4T	RMF	ZRH		0	320
4T	SSH	BSL		0	320
4T	SSH	ZRH		0	320
4T	ZRH	HRG		0	320
4T	ZRH	LXR		0	320
4T	ZRH	PRN		0	320
4T	ZRH	RMF		0	320
4U	AGP	STR		0	319
4U	ARN	CGN		0	319
4U	ARN	SXF		0	319
4U	BBU	CGN		0	319
4U	BBU	STR		0	319
4U	BBU	SXF		0	319
4U	BCN	CGN		0	319
4U	BCN	HAJ		0	319
4U	BCN	STR		0	319
4U	BEG	CGN		0	319
4U	BEG	STR		0	319
4U	BLQ	CGN		0	319
4U	BUD	CGN		0	319
4U	BUD	STR		0	319
4U	CGN	ARN		0	319
4U	CGN	BBU		0	319
4U	CGN	BCN		0	319
4U	CGN	BEG		0	319
4U	CGN	BLQ		0	319
4U	CGN	BUD		0	319
4U	CGN	CPH		0	319
4U	CGN	DRS		0	319
4U	CGN	ESB		0	319
4U	CGN	FCO		0	319
4U	CGN	FDH		0	319
4U	CGN	KLU		0	319
4U	CGN	LEJ		0	319
4U	CGN	LIS		0	319
4U	CGN	LPA		0	319
4U	CGN	MAD		0	319
4U	CGN	MAN		0	319
4U	CGN	MUC		0	319
4U	CGN	MXP		0	319
4U	CGN	NCE		0	319
4U	CGN	PRG		0	319
4U	CGN	RLG		0	319
4U	CGN	SJJ		0	319
4U	CGN	SKG		0	319
4U	CGN	SOF		0	319
4U	CGN	SPU		0	319
4U	CGN	STN		0	319
4U	CGN	SXF		0	319
4U	CGN	SZG		0	319
4U	CGN	TFS		0	319
4U	CGN	TLV		0	319
4U	CGN	TSF		0	319
4U	CGN	VIE		0	319
4U	CGN	VKO		0	319
4U	CGN	ZAG		0	319
4U	CGN	ZRH		0	319
4U	CPH	CGN		0	319
4U	DRS	CGN		0	319
4U	DRS	STR		0	319
4U	DTM	MUC		0	319
4U	ESB	CGN		0	319
4U	FCO	CGN		0	319
4U	FCO	HAJ		0	319
4U	FCO	STR		0	319
4U	FDH	CGN		0	319
4U	HAJ	BCN		0	319
4U	HAJ	FCO		0	319
4U	HAJ	MXP		0	319
4U	HAJ	PRN		0	319
4U	HAJ	STN		0	319
4U	HAJ	STR		0	319
4U	HAJ	VIE		0	319
4U	HAJ	VKO		0	319
4U	KLU	CGN		0	319
4U	LEJ	CGN		0	319
4U	LEJ	STR		0	319
4U	LIS	CGN		0	319
4U	LPA	CGN		0	319
4U	MAD	CGN		0	319
4U	MAN	CGN		0	319
4U	MUC	CGN		0	319
4U	MUC	DTM		0	319
4U	MUC	SXF		0	319
4U	MXP	CGN		0	319
4U	MXP	HAJ		0	319
4U	NCE	CGN		0	319
4U	PRG	CGN		0	319
4U	PRN	HAJ		0	319
4U	PRN	STR		0	319
4U	PRN	SXF		0	319
4U	RLG	CGN		0	319
4U	RLG	STR		0	319
4U	SJJ	CGN		0	319
4U	SKG	CGN		0	319
4U	SKG	STR		0	319
4U	SOF	CGN		0	319
4U	SPU	CGN		0	319
4U	SPU	STR		0	319
4U	STN	CGN		0	319
4U	STN	HAJ		0	319
4U	STN	STR		0	319
4U	STR	AGP		0	319
4U	STR	BBU		0	319
4U	STR	BCN		0	319
4U	STR	BEG		0	319
4U	STR	BUD		0	319
4U	STR	DRS		0	319
4U	STR	FCO		0	319
4U	STR	HAJ		0	319
4U	STR	LEJ		0	319
4U	STR	PRN		0	319
4U	STR	RLG		0	319
4U	STR	SKG		0	319
4U	STR	SPU		0	319
4U	STR	STN		0	319
4U	STR	SXF		0	319
4U	STR	VIE		0	319
4U	STR	VKO		0	319
4U	STR	ZAG		0	319
4U	SXF	ARN		0	319
4U	SXF	BBU		0	319
4U	SXF	CGN		0	319
4U	SXF	MUC		0	319
4U	SXF	PRN		0	319
4U	SXF	STR		0	319
4U	SXF	VKO		0	319
4U	SXF	ZAG		0	319
4U	SZG	CGN		0	319
4U	TFS	CGN		0	319
4U	TLV	CGN		0	319
4U	TSF	CGN		0	319
4U	VIE	CGN		0	319
4U	VIE	HAJ		0	319
4U	VIE	STR		0	319
4U	VKO	CGN		0	319
4U	VKO	HAJ		0	319
4U	VKO	STR		0	319
4U	VKO	SXF		0	319
4U	ZAG	CGN		0	319
4U	ZAG	STR		0	319
4U	ZAG	SXF		0	319
4U	ZRH	CGN		0	319
4V	BDT	MDK		0	737
4V	FBM	FIH		0	737
4V	FBM	KGA		0	737
4V	FBM	MJM		0	M82 737
4V	FIH	FBM		0	M82
4V	FIH	FKI		0	737
4V	FIH	KGA		0	737
4V	FIH	KND		0	737
4V	FIH	MDK		0	737
4V	FIH	MJM		0	M82 737
4V	FKI	FIH		0	737
4V	FKI	GOM		0	737
4V	GMA	BDT		0	737
4V	GOM	FKI		0	737
4V	KGA	FBM		0	737
4V	KGA	FIH		0	737
4V	KND	FKI		0	737
4V	MDK	FIH		0	737
4V	MDK	GMA		0	737
4V	MJM	FBM		0	M82 737
4V	MJM	FIH		0	M82 737
4W	AET	AKP		0	PAG
4W	AET	HUS		0	PAG
4W	AKP	BTT		0	PAG
4W	AKP	FAI		0	PAG
4W	BTT	FAI		0	PAG
4W	CEM	IRC		0	PAG
4W	FAI	AET		0	PAG
4W	FAI	AKP		0	PAG
4W	FAI	CEM		0	PAG
4W	FAI	FYU		0	PAG
4W	FAI	GAL		0	PAG
4W	FAI	HSL		0	PAG
4W	FAI	HUS		0	PAG
4W	FAI	MLY		0	CNA
4W	FAI	RBY		0	PAG
4W	FAI	RMP		0	CNA
4W	FAI	SVS		0	CNA
4W	FAI	TAL		0	PAG
4W	FAI	WBQ		0	CNA
4W	FYU	CIK		0	PAG
4W	FYU	FAI		0	PAG
4W	GAL	FAI		0	PAG
4W	GAL	HSL		0	PAG
4W	GAL	KAL		0	PAG
4W	GAL	KYU		0	PAG
4W	GAL	RBY		0	PAG
4W	HSL	FAI		0	PAG
4W	HSL	GAL		0	PAG
4W	HSL	HUS		0	PAG
4W	HUS	FAI		0	PAG
4W	HUS	HSL		0	PAG
4W	KAL	NUL		0	PAG
4W	KYU	GAL		0	PAG
4W	KYU	NUL		0	PAG
4W	MLY	MNT		0	CNA
4W	MNT	FAI		0	CNA
4W	NUL	KAL		0	PAG
4W	NUL	KYU		0	PAG
4W	RBY	FAI		0	100
4W	RBY	GAL		0	PAG
4W	RBY	TAL		0	PAG
4W	RMP	FAI		0	CNA
4W	SVS	WBQ		0	CNA
4W	TAL	FAI		0	PAG
4W	TAL	RBY		0	PAG
4W	VEE	FAI		0	CNA
4W	WBQ	VEE		0	CNA
4Y	AKI	BET		0	CNA
4Y	AKI	TLT		0	CNA
4Y	ATT	KUK		0	CNA
4Y	BET	ATT		0	CNA
4Y	BET	EEK		0	CNA
4Y	BET	GNU		0	CNA
4Y	BET	KKH		0	CNA
4Y	BET	KKI		0	CNA
4Y	BET	KLG		0	CNA
4Y	BET	KPN		0	CNA
4Y	BET	KWT		0	CNA
4Y	BET	NME		0	CNA
4Y	BET	RSH		0	CNA
4Y	BET	WNA		0	CNA
4Y	BET	WTL		0	CNA
4Y	CYF	BET		0	CNA
4Y	EEK	KWN		0	CNA
4Y	GNU	PTU		0	CNA
4Y	KKH	KWK		0	CNA
4Y	KKI	AKI		0	CNA
4Y	KKI	TLT		0	CNA
4Y	KLG	BET		0	CNA
4Y	KLG	RSH		0	CNA
4Y	KPN	CYF		0	CNA
4Y	KUK	NUP		0	CNA
4Y	KWK	BET		0	CNA
4Y	KWN	BET		0	CNA
4Y	KWT	AKI		0	CNA
4Y	KWT	KKI		0	CNA
4Y	NME	OOK		0	CNA
4Y	NUP	BET		0	CNA
4Y	OOK	TNK		0	CNA
4Y	PKA	BET		0	CNA
4Y	PTU	BET		0	CNA
4Y	RSH	BET		0	CNA
4Y	RSH	KLG		0	CNA
4Y	TLT	BET		0	CNA
4Y	TNK	WWT		0	CNA
4Y	WNA	PKA		0	CNA
4Y	WTL	BET		0	CNA
4Y	WTL	KKH		0	CNA
4Y	WWT	BET		0	CNA
5C	BOC	SYQ		0	DHT
5C	DRK	SYQ		0	DHT
5C	FON	SYQ		0	DHT
5C	FON	XQP		0	DHT
5C	GLF	PJM		0	DHT
5C	GLF	SYQ		0	DHT
5C	LIR	SYQ		0	DHT
5C	LIR	TNO		0	DHT
5C	NOB	SYQ		0	DHT
5C	PBP	NOB		0	DHT
5C	PJM	GLF		0	DHT
5C	PJM	SYQ		0	DHT
5C	PJM	XQP		0	DHT
5C	PMZ	XQP		0	DHT
5C	SYQ	BOC		0	DHT
5C	SYQ	DRK		0	DHT
5C	SYQ	FON		0	DHT
5C	SYQ	GLF		0	DHT
5C	SYQ	LIR		0	DHT
5C	SYQ	PBP		0	DHT
5C	SYQ	PJM		0	DHT
5C	SYQ	TMU		0	DHT
5C	SYQ	TNO		0	DHT
5C	SYQ	TTQ		0	DHT
5C	SYQ	XQP		0	DHT
5C	TMU	NOB		0	DHT
5C	TMU	SYQ		0	DHT
5C	TNO	LIR		0	DHT
5C	TNO	SYQ		0	DHT
5C	TTQ	SYQ		0	DHT
5C	XQP	FON		0	DHT
5C	XQP	PMZ		0	DHT
5C	XQP	SYQ		0	DHT
5E	CNX	HGN		0	CNC
5E	CNX	PYY		0	CNC
5E	HGN	CNX		0	CNC
5E	PYY	CNX		0	CNC
5H	ARK	ZNZ		0	BES
5H	BJM	MWZ		0	DH8
5H	BJM	NBO		0	DH8
5H	DAR	JRO		0	BES
5H	DAR	NBO		0	CRJ
5H	DAR	ZNZ		0	BES CRJ
5H	EBB	NBO		0	CRJ
5H	EDL	GGM		0	DH8
5H	EDL	NBO		0	DH8
5H	GGM	EDL		0	DH8
5H	JRO	DAR		0	BES
5H	JRO	NBO		0	BES
5H	KIS	EBB		0	CRJ
5H	KIS	EDL		0	DH8
5H	KIS	NBO		0	DH8 CRJ
5H	KTL	LOK		0	BEH
5H	KTL	NBO		0	BEH
5H	LAU	MYD		0	DH8
5H	LAU	NBO		0	BE1
5H	LKY	ARK		0	CNA
5H	LOK	KTL		0	BEH
5H	MBA	MYD		0	DH8
5H	MBA	NBO		0	DH8 CRJ
5H	MBA	NBO		1	DH8
5H	MBA	UKA		0	DH8
5H	MBA	ZNZ		0	DH8
5H	MRE	WIL		0	CNA
5H	MWZ	BJM		0	DH8
5H	MWZ	NBO		0	DH8
5H	MYD	LAU		0	DH8
5H	MYD	NBO		0	DH8 BE1
5H	NBO	BJM		0	DH8
5H	NBO	DAR		0	CRJ
5H	NBO	EBB		0	CRJ
5H	NBO	EDL		0	DH8
5H	NBO	JRO		0	BES
5H	NBO	KIS		0	DH8 CRJ
5H	NBO	KTL		0	BEH
5H	NBO	LAU		0	BE1
5H	NBO	MBA		0	DH8 CRJ
5H	NBO	MWZ		0	DH8
5H	NBO	MYD		0	DH8
5H	SEU	LKY		0	CNA
5H	UKA	MBA		0	DH8
5H	WIL	MRE		0	CNA
5H	ZNZ	ARK		0	BES
5H	ZNZ	DAR		0	BES CRJ
5H	ZNZ	MBA		0	DH8
5H	ZNZ	NBO		0	CRJ
5J	BCD	CEB		0	ATR
5J	BCD	MNL		0	320 319 ATR
5J	BKI	MNL		0	319
5J	BKK	CRK		0	319
5J	BKK	MNL		0	319
5J	BWN	MNL		0	319
5J	BXU	CEB		0	319
5J	BXU	MNL		0	320
5J	CAN	MNL		0	319
5J	CBO	MNL		0	319
5J	CEB	BCD		0	ATR
5J	CEB	BXU		0	319
5J	CEB	CGY		0	ATR
5J	CEB	CRK		0	319
5J	CEB	DGT		0	ATR
5J	CEB	DPL		0	ATR
5J	CEB	DVO		0	320 319
5J	CEB	GES		0	319
5J	CEB	HKG		0	319
5J	CEB	IAO		0	ATR
5J	CEB	ICN		0	319
5J	CEB	ILO		0	ATR
5J	CEB	LGP		0	ATR
5J	CEB	MNL		0	320 319 ATR
5J	CEB	MPH		0	ATR
5J	CEB	OZC		0	ATR
5J	CEB	PAG		0	ATR
5J	CEB	PPS		0	319
5J	CEB	PUS		0	319
5J	CEB	SIN		0	319
5J	CEB	SUG		0	ATR
5J	CEB	TAC		0	ATR
5J	CEB	ZAM		0	ATR
5J	CGK	MNL		0	319
5J	CGY	CEB		0	ATR
5J	CGY	DVO		0	ATR
5J	CGY	MNL		0	320
5J	CRK	BKK		0	319
5J	CRK	CEB		0	319
5J	CRK	HKG		0	319
5J	CRK	MFM		0	319
5J	CRK	SIN		0	319
5J	CRM	MNL		0	ATR
5J	CYZ	MNL		0	ATR
5J	DGT	CEB		0	ATR
5J	DGT	MNL		0	319
5J	DPL	CEB		0	ATR
5J	DPL	MNL		0	319
5J	DVO	CEB		0	319 320
5J	DVO	CGY		0	ATR
5J	DVO	ILO		0	320
5J	DVO	MNL		0	320
5J	DVO	ZAM		0	ATR
5J	GES	CEB		0	319
5J	GES	MNL		0	320
5J	HKG	CEB		0	319
5J	HKG	CRK		0	319
5J	HKG	MNL		0	319
5J	IAO	CEB		0	ATR
5J	ICN	CEB		0	319
5J	ICN	MNL		0	319
5J	ILO	DVO		0	320
5J	ILO	MNL		0	320 319 ATR
5J	KIX	MNL		0	319
5J	KLO	MNL		0	320 ATR 319
5J	KUL	MNL		0	319
5J	LAO	MNL		0	319 ATR
5J	LGP	CEB		0	ATR
5J	LGP	MNL		0	320 319
5J	MFM	CRK		0	319
5J	MFM	MNL		0	319
5J	MNL	BCD		0	320 319 ATR
5J	MNL	BKI		0	319
5J	MNL	BKK		0	319
5J	MNL	BWN		0	319
5J	MNL	BXU		0	320
5J	MNL	CAN		0	319
5J	MNL	CBO		0	319
5J	MNL	CEB		0	319 320 ATR
5J	MNL	CGK		0	319
5J	MNL	CGY		0	320
5J	MNL	CRM		0	ATR
5J	MNL	CYZ		0	ATR
5J	MNL	DGT		0	319
5J	MNL	DVO		0	320
5J	MNL	GES		0	320
5J	MNL	HKG		0	319
5J	MNL	ICN		0	319
5J	MNL	ILO		0	320 319 ATR
5J	MNL	KIX		0	319
5J	MNL	KLO		0	320 ATR 319
5J	MNL	KUL		0	319
5J	MNL	LAO		0	319 ATR
5J	MNL	LGP		0	320 319
5J	MNL	MFM		0	319 100
5J	MNL	MPH		0	ATR
5J	MNL	OZC		0	319
5J	MNL	PAG		0	319
5J	MNL	PEK		0	319
5J	MNL	PPS		0	320 319
5J	MNL	PVG		0	319
5J	MNL	RXS		0	320
5J	MNL	SGN		0	319
5J	MNL	SIN		0	319
5J	MNL	TAC		0	320 ATR
5J	MNL	TAG		0	319
5J	MNL	TPE		0	319
5J	MNL	TUG		0	ATR 319
5J	MNL	USU		0	ATR
5J	MNL	VRC		0	ATR
5J	MNL	WNP		0	ATR
5J	MNL	ZAM		0	320 319
5J	MPH	CEB		0	ATR
5J	MPH	MNL		0	ATR
5J	OZC	CEB		0	ATR
5J	OZC	MNL		0	319
5J	PAG	CEB		0	ATR
5J	PAG	MNL		0	319
5J	PEK	MNL		0	319
5J	PPS	CEB		0	319
5J	PPS	MNL		0	320 319
5J	PUS	CEB		0	319
5J	PVG	MNL		0	319
5J	RXS	MNL		0	320
5J	SGN	MNL		0	319
5J	SIN	CEB		0	319
5J	SIN	CRK		0	319
5J	SIN	MNL		0	319
5J	SUG	CEB		0	ATR
5J	TAC	CEB		0	ATR
5J	TAC	MNL		0	320 ATR
5J	TAG	MNL		0	319
5J	TPE	MNL		0	319
5J	TUG	MNL		0	ATR 319
5J	USU	MNL		0	ATR
5J	VRC	MNL		0	ATR
5J	WNP	MNL		0	ATR
5J	ZAM	CEB		0	ATR
5J	ZAM	DVO		0	ATR
5J	ZAM	MNL		0	320 319
5L	ASU	VVI		0	732
5L	CBB	LPB		0	733
5L	CBB	TJA		0	737
5L	CBB	VVI		0	734 732 733 722
5L	CIJ	LPB		0	733
5L	CUZ	LPB		0	733
5L	EZE	VVI		0	762 733 734
5L	GRU	VVI		0	734 762 733
5L	LIM	LPB	*	0	320
5L	LIM	VVI	*	0	320
5L	LPB	CBB		0	733 737
5L	LPB	CIJ		0	733
5L	LPB	CUZ		0	733
5L	LPB	LIM	*	0	320
5L	LPB	SRE		0	722
5L	LPB	TJA		0	733 737
5L	LPB	VVI		0	733
5L	MAD	VVI		0	744
5L	MIA	VVI		0	762
5L	PSZ	VVI		0	732
5L	SLA	VVI		0	733
5L	SRE	LPB		0	722
5L	SRE	VVI		0	722
5L	TJA	LPB		0	733
5L	TJA	VVI		0	733
5L	VVI	ASU		0	732
5L	VVI	CBB		0	734 732 733 722
5L	VVI	EZE		0	762 733 734
5L	VVI	GRU		0	734 762
5L	VVI	LPB		0	733
5L	VVI	LPB	*	0	320
5L	VVI	MAD		0	744
5L	VVI	MIA		0	762
5L	VVI	PSZ		0	732
5L	VVI	SLA		0	733
5L	VVI	SRE		0	722
5L	VVI	TJA		0	733
5M	ANU	MNI		0	BNI
5M	MNI	ANU		0	BNI
5N	AAQ	SVO		0	735
5N	ARH	CSH		0	AN4
5N	ARH	HEL		0	AN4
5N	ARH	LDG		0	AN4
5N	ARH	LED		0	735
5N	ARH	LED	*	0	A81 735
5N	ARH	MMK		0	AN4
5N	ARH	NNM		0	735 AN4
5N	ARH	SVO		0	735
5N	ARH	USK		0	AN4
5N	CEK	SVO		0	735
5N	CSH	ARH		0	AN4
5N	HEL	ARH		0	AN4
5N	HEL	MMK		0	AN4
5N	KGD	SVO		0	735
5N	KRR	SVO		0	735
5N	KUF	SVO		0	735
5N	KVK	SVO		0	AN4
5N	LDG	ARH		0	AN4
5N	LED	ARH		0	735
5N	LED	ARH	*	0	A81 735
5N	LED	MMK		0	735
5N	LED	PEE		0	735
5N	LED	SCW		0	735
5N	MMK	ARH		0	AN4
5N	MMK	HEL		0	AN4
5N	MMK	LED		0	735
5N	MMK	SVO		0	735
5N	MMK	TOS		0	AN4
5N	NNM	ARH		0	AN4 735
5N	NNM	SVO		0	735
5N	NSK	SVO		0	735
5N	OVB	SVO		0	735
5N	PEE	LED		0	735
5N	SCW	LED		0	735
5N	SCW	SVO		0	735
5N	SIP	SVO		0	735
5N	SVO	AAQ		0	735
5N	SVO	ARH		0	735
5N	SVO	CEK		0	735
5N	SVO	KGD		0	735
5N	SVO	KRR		0	735
5N	SVO	KUF		0	735
5N	SVO	KVK		0	AN4
5N	SVO	MMK		0	735
5N	SVO	NNM		0	735
5N	SVO	NSK		0	735
5N	SVO	OVB		0	735
5N	SVO	SCW		0	735
5N	SVO	SIP		0	735
5N	SVO	SVX		0	735
5N	SVO	UFA		0	735
5N	SVX	SVO		0	735
5N	TOS	MMK		0	AN4
5N	UFA	SVO		0	735
5N	USK	ARH		0	AN4
5O	BOD	RAK		0	737
5O	RAK	BOD		0	737
5P	ANF	CJC		0	732
5P	ANF	CPO		0	732
5P	ANF	IQQ		0	732
5P	ANF	SCL		0	732
5P	ARI	IQQ		0	732
5P	CJC	ANF		0	732
5P	CJC	CPO		0	732
5P	CJC	IQQ		0	732
5P	CJC	SCL		0	732
5P	CPO	ANF		0	732
5P	CPO	CJC		0	732
5P	CPO	IQQ		0	732
5P	CPO	SCL		0	732
5P	IQQ	ANF		0	732
5P	IQQ	ARI		0	732
5P	IQQ	CJC		0	732
5P	SCL	ANF		0	732
5P	SCL	CJC		0	732
5P	SCL	CPO		0	732
5Q	AEP	PDP		0	AT7
5Q	PDP	AEP		0	AT7
5T	YCB	YCO		0	DH8
5T	YCB	YYH		0	DH8
5T	YCB	YZF		0	DH8 73M
5T	YCO	YCB		0	DH8 73M
5T	YCO	YZF		0	DH8
5T	YCY	YIO		0	DH8
5T	YEG	YZF		0	73M
5T	YEV	YVQ		0	73M
5T	YFB	YCY		0	DH8
5T	YFB	YGT		0	DH8
5T	YFB	YOW		0	73M
5T	YFB	YRT		0	73M
5T	YFB	YTE		0	DH8
5T	YFB	YUX		0	DH8
5T	YFB	YXP		0	DH8
5T	YGT	YFB		0	DH8
5T	YGT	YIO		0	DH8
5T	YGT	YUX		0	DH8
5T	YHK	YCB		0	DH8
5T	YHK	YYH		0	DH8
5T	YHK	YZF		0	DH8
5T	YIO	YGT		0	DH8
5T	YOW	YFB		0	73M
5T	YRT	YFB		0	73M
5T	YRT	YZF		0	73M
5T	YTE	YFB		0	DH8
5T	YUL	YYZ	*	0	320 319 E90
5T	YUX	YFB		0	DH8
5T	YUX	YGT		0	DH8
5T	YVM	YXP		0	DH8
5T	YVQ	YEV		0	73M
5T	YVQ	YZF		0	73M
5T	YXP	YFB		0	DH8
5T	YXP	YVM		0	DH8
5T	YYH	YHK		0	DH8
5T	YYH	YZF		0	DH8
5T	YYT	YYZ	*	0	E90 320
5T	YZF	YCB		0	DH8 73M
5T	YZF	YCO		0	DH8 73M
5T	YZF	YEG		0	73M
5T	YZF	YHK		0	DH8
5T	YZF	YRT		0	73M
5T	YZF	YVQ		0	73M
5T	YZF	YYH		0	DH8
5W	CPH	KEF		0	73W
5W	EWR	KEF		0	73W
5W	FDH	KEF		0	73W
5W	KEF	CPH		0	73W
5W	KEF	EWR		0	73W
5W	KEF	FDH		0	73W
5W	KEF	LGW		0	73W
5W	KEF	SXF		0	73W
5W	KEF	WAW		0	73W
5W	LGW	KEF		0	73W
5W	SXF	KEF		0	73W
5W	WAW	KEF		0	73W
6C	DIL	SIN	*	0	319
6C	SIN	DIL	*	0	319
6E	AMD	BLR		0	320
6E	AMD	BOM		0	320
6E	AMD	CCU		0	320
6E	AMD	DEL		0	320
6E	AMD	HYD		0	320
6E	AMD	JAI		0	320
6E	AMD	MAA		0	320
6E	AMD	PNQ		0	320
6E	BBI	DEL		0	320
6E	BBI	HYD		0	320
6E	BDQ	BOM		0	320
6E	BDQ	DEL		0	320
6E	BLR	AMD		0	320
6E	BLR	BOM		0	320
6E	BLR	CCU		0	320
6E	BLR	COK		0	320
6E	BLR	DEL		0	320
6E	BLR	HYD		0	320
6E	BLR	MAA		0	320
6E	BLR	PNQ		0	320
6E	BOM	AMD		0	320
6E	BOM	BDQ		0	320
6E	BOM	BLR		0	320
6E	BOM	CCU		0	320
6E	BOM	COK		0	320
6E	BOM	DEL		0	320
6E	BOM	GOI		0	320
6E	BOM	HYD		0	320
6E	BOM	JAI		0	320
6E	BOM	LKO		0	320
6E	BOM	MAA		0	320
6E	BOM	NAG		0	320
6E	CCU	AMD		0	320
6E	CCU	BLR		0	320
6E	CCU	BOM		0	320
6E	CCU	DEL		0	320
6E	CCU	DIB		0	320
6E	CCU	GAU		0	320
6E	CCU	HYD		0	320
6E	CCU	IMF		0	320
6E	CCU	IXA		0	320
6E	CCU	JAI		0	320
6E	CCU	MAA		0	320
6E	CCU	NAG		0	320
6E	CCU	PAT		0	320
6E	CJB	DEL		0	320
6E	CJB	MAA		0	320
6E	COK	BLR		0	320
6E	COK	BOM		0	320
6E	COK	DEL		0	320
6E	COK	HYD		0	320
6E	COK	TRV		0	320
6E	DEL	AMD		0	320
6E	DEL	BBI		0	320
6E	DEL	BDQ		0	320
6E	DEL	BLR		0	320
6E	DEL	BOM		0	320
6E	DEL	CCU		0	320
6E	DEL	CJB		0	320
6E	DEL	COK		0	320
6E	DEL	GAU		0	320
6E	DEL	GOI		0	320
6E	DEL	HYD		0	320
6E	DEL	IXJ		0	320
6E	DEL	LKO		0	320
6E	DEL	MAA		0	320
6E	DEL	NAG		0	320
6E	DEL	PAT		0	320
6E	DEL	PNQ		0	320
6E	DEL	SXR		0	320
6E	DIB	CCU		0	320
6E	GAU	CCU		0	320
6E	GAU	DEL		0	320
6E	GAU	IMF		0	320
6E	GOI	BOM		0	320
6E	GOI	DEL		0	320
6E	HYD	AMD		0	320
6E	HYD	BBI		0	320
6E	HYD	BLR		0	320
6E	HYD	BOM		0	320
6E	HYD	CCU		0	320
6E	HYD	COK		0	320
6E	HYD	DEL		0	320
